r          	Er(r)      	Ephi(r)    	Ez(r)      	Hr(r)      	Hphi(r)    	Hz(r)      	Jr(r)      	Jphi(r)    	Jz(r)      
1.38089e-31	1.87491e-28	-7.10486e-36	136.26     	8.18889e-36	8.96694e-36	1.48722e-28	0          	0          	0          
8.5252e-32 	1.1711e-28 	-4.43176e-36	136.32     	5.11495e-36	5.60518e-36	9.26997e-29	0          	0          	0          
5.241e-32  	7.28401e-29	-2.7527e-36	136.38     	3.18142e-36	3.48902e-36	5.75358e-29	0          	0          	0          
3.20833e-32	4.51126e-29	-1.70252e-36	136.44     	1.97039e-36	2.16258e-36	3.55585e-29	0          	0          	0          
1.95562e-32	2.78205e-29	-1.04848e-36	136.5      	1.21513e-36	1.3347e-36 	2.18818e-29	0          	0          	0          
1.18692e-32	1.70828e-29	-6.42922e-37	136.56     	7.46141e-37	8.2022e-37 	1.34073e-29	0          	0          	0          
7.17256e-33	1.0444e-29 	-3.92527e-37	136.62     	4.56178e-37	5.01876e-37	8.17923e-30	0          	0          	0          
4.31551e-33	6.35742e-30	-2.38607e-37	136.68     	2.77684e-37	3.05753e-37	4.96797e-30	0          	0          	0          
2.58514e-33	3.85287e-30	-1.44406e-37	136.74     	1.6829e-37 	1.85456e-37	3.00422e-30	0          	0          	0          
1.54176e-33	2.3247e-30 	-8.70096e-38	136.8      	1.01541e-37	1.11994e-37	1.80866e-30	0          	0          	0          
9.15413e-34	1.39642e-30	-5.21932e-38	136.86     	6.09952e-38	6.73319e-38	1.08403e-30	0          	0          	0          
5.41095e-34	8.35063e-31	-3.11683e-38	136.92     	3.64756e-38	4.03001e-38	6.46806e-31	0          	0          	0          
3.18399e-34	4.97123e-31	-1.85291e-38	136.98     	2.17145e-38	2.40126e-38	3.84187e-31	0          	0          	0          
1.8651e-34 	2.94603e-31	-1.09654e-38	137.04     	1.28685e-38	1.42431e-38	2.27161e-31	0          	0          	0          
1.08755e-34	1.73791e-31	-6.45962e-39	137.1      	7.59136e-39	8.40997e-39	1.33701e-31	0          	0          	0          
6.31245e-35	1.02052e-31	-3.78787e-39	137.16     	4.45775e-39	4.94303e-39	7.8331e-32 	0          	0          	0          
3.64703e-35	5.96491e-32	-2.21093e-39	137.22     	2.60557e-39	2.89194e-39	4.5679e-32 	0          	0          	0          
2.0973e-35 	3.47029e-32	-1.28449e-39	137.28     	1.51589e-39	1.68411e-39	2.65137e-32	0          	0          	0          
1.20045e-35	2.00952e-32	-7.42768e-40	137.34     	8.77804e-40	9.76161e-40	1.53174e-32	0          	0          	0          
6.83885e-36	1.15816e-32	-4.27491e-40	137.4      	5.05916e-40	5.63161e-40	8.80728e-33	0          	0          	0          
3.87756e-36	6.64335e-33	-2.44871e-40	137.46     	2.90201e-40	3.23362e-40	5.04002e-33	0          	0          	0          
2.18806e-36	3.79253e-33	-1.39599e-40	137.52     	1.65669e-40	1.84789e-40	2.87039e-33	0          	0          	0          
1.22877e-36	2.15468e-33	-7.92014e-41	137.58     	9.41238e-41	1.05096e-40	1.62688e-33	0          	0          	0          
6.86724e-37	1.21824e-33	-4.47168e-41	137.64     	5.32171e-41	5.94837e-41	9.17615e-34	0          	0          	0          
3.81924e-37	6.85442e-34	-2.51267e-41	137.7      	2.99429e-41	3.35036e-41	5.15044e-34	0          	0          	0          
2.1137e-37 	3.83777e-34	-1.4048e-41	137.76     	1.67651e-41	1.87816e-41	2.87669e-34	0          	0          	0          
1.16403e-37	2.13818e-34	-7.81504e-42	137.82     	9.34106e-42	1.04747e-41	1.59879e-34	0          	0          	0          
6.37866e-38	1.18537e-34	-4.32721e-42	137.88     	5.1764e-42 	5.81259e-42	8.84157e-35	0          	0          	0          
3.47794e-38	6.53873e-35	-2.38361e-42	137.94     	2.85585e-42	3.20897e-42	4.86507e-35	0          	0          	0          
1.88682e-38	3.58879e-35	-1.30601e-42	138        	1.56665e-42	1.76423e-42	2.66353e-35	0          	0          	0          
1.01844e-38	1.95977e-35	-7.13261e-43	138.06     	8.54792e-43	9.64093e-43	1.45084e-35	0          	0          	0          
5.46928e-39	1.06475e-35	-3.86758e-43	138.12     	4.6383e-43 	5.24086e-43	7.86256e-36	0          	0          	0          
2.9221e-39 	5.75526e-36	-2.10195e-43	138.18     	2.52234e-43	2.83062e-43	4.2391e-36 	0          	0          	0          
1.55316e-39	3.09485e-36	-1.12104e-43	138.24     	1.34525e-43	1.52742e-43	2.27371e-36	0          	0          	0          
8.21255e-40	1.65562e-36	-6.16571e-44	138.3      	7.14662e-44	8.26766e-44	1.2132e-36 	0          	0          	0          
4.31984e-40	8.81066e-37	-3.22299e-44	138.36     	3.64338e-44	4.34403e-44	6.43953e-37	0          	0          	0          
2.26032e-40	4.66414e-37	-1.54143e-44	138.42     	1.82169e-44	2.38221e-44	3.40002e-37	0          	0          	0          
1.17645e-40	2.45604e-37	-7.00649e-45	138.48     	8.40779e-45	1.12104e-44	1.78568e-37	0          	0          	0          
6.09046e-41	1.28642e-37	-2.8026e-45	138.54     	4.2039e-45 	4.2039e-45 	9.32827e-38	0          	0          	0          
3.13611e-41	6.70194e-38	-2.8026e-45	138.6      	1.4013e-45 	1.4013e-45 	4.84687e-38	0          	0          	0          
1.60603e-41	3.47274e-38	-2.8026e-45	138.66     	0          	1.4013e-45 	2.50477e-38	0          	0          	0          
8.18078e-42	1.78971e-38	-1.4013e-45	138.72     	-1.4013e-45	1.4013e-45 	1.28738e-38	0          	0          	0          
4.14504e-42	9.17312e-39	-1.4013e-45	138.78     	-1.4013e-45	1.4013e-45 	6.58055e-39	0          	0          	0          
2.08653e-42	4.67583e-39	0          	138.84     	0          	0          	3.34516e-39	0          	0          	0          
1.04677e-42	2.37024e-39	-1.4013e-45	138.9      	0          	-0         	1.69105e-39	0          	0          	0          
5.22684e-43	1.19482e-39	0          	138.96     	0          	0          	8.50091e-40	0          	0          	0          
2.5924e-43 	5.98928e-40	0          	139.02     	0          	-0         	4.2494e-40 	0          	0          	0          
1.27518e-43	2.98531e-40	0          	139.08     	0          	-0         	2.11214e-40	0          	0          	0          
6.16571e-44	1.47955e-40	0          	139.14     	0          	-0         	1.04386e-40	0          	0          	0          
2.94273e-44	7.29082e-41	0          	139.2      	0          	-0         	5.12931e-41	0          	0          	0          
1.26117e-44	3.57219e-41	0          	139.26     	0          	-0         	2.50594e-41	0          	0          	0          
5.60519e-45	1.74013e-41	0          	139.32     	0          	-0         	1.21717e-41	0          	0          	0          
1.4013e-45 	8.42601e-42	0          	139.38     	0          	-0         	5.87705e-42	0          	0          	0          
0          	4.05676e-42	0          	139.44     	0          	-0         	2.82081e-42	0          	0          	0          
-1.4013e-45	1.9422e-42 	0          	139.5      	0          	-0         	1.34525e-42	0          	0          	0          
-1.4013e-45	9.23456e-43	0          	139.56     	0          	-0         	6.3619e-43 	0          	0          	0          
0          	4.37205e-43	0          	139.62     	0          	-0         	3.01279e-43	0          	0          	0          
0          	2.03188e-43	0          	139.68     	0          	-0         	1.38729e-43	0          	0          	0          
0          	9.80909e-44	0          	139.74     	0          	0          	6.44597e-44	0          	0          	0          
0          	4.48416e-44	0          	139.8      	0          	0          	3.08286e-44	0          	0          	0          
0          	1.96182e-44	0          	139.86     	0          	0          	1.26117e-44	0          	0          	0          
0          	8.40779e-45	0          	139.92     	0          	0          	5.60519e-45	0          	0          	0          
0          	2.8026e-45 	0          	139.98     	0          	0          	2.8026e-45 	0          	0          	0          
0          	1.4013e-45 	0          	140.04     	0          	0          	1.4013e-45 	0          	0          	0          
0          	1.4013e-45 	0          	140.1      	0          	0          	1.4013e-45 	0          	0          	0          
0          	1.4013e-45 	0          	140.16     	0          	0          	1.4013e-45 	0          	0          	0          
0          	1.4013e-45 	0          	140.22     	0          	0          	1.4013e-45 	0          	0          	0          
0          	-1.4013e-45	0          	140.28     	0          	0          	1.4013e-45 	0          	0          	0          
0          	0          	0          	140.34     	0          	0          	0          	0          	0          	0          
0          	0          	0          	140.4      	0          	0          	0          	0          	0          	0          
0          	0          	0          	140.46     	0          	0          	0          	0          	0          	0          
0          	0          	0          	140.52     	0          	0          	0          	0          	0          	0          
0          	0          	0          	140.58     	0          	0          	0          	0          	0          	0          
0          	0          	0          	140.64     	0          	0          	0          	0          	0          	0          
0          	0          	0          	140.7      	0          	0          	0          	0          	0          	0          
0          	0          	0          	140.76     	0          	0          	0          	0          	0          	0          
0          	0          	0          	140.82     	0          	0          	0          	0          	0          	0          
0          	0          	0          	140.88     	0          	0          	0          	0          	0          	0          
0          	0          	0          	140.94     	0          	0          	0          	0          	0          	0          
0          	0          	0          	141        	0          	0          	0          	0          	0          	0          
0          	0          	0          	141.06     	0          	0          	0          	0          	0          	0          
0          	0          	0          	141.12     	0          	0          	0          	0          	0          	0          
0          	0          	0          	141.18     	0          	0          	0          	0          	0          	0          
0          	0          	0          	141.24     	0          	0          	0          	0          	0          	0          
0          	0          	0          	141.3      	0          	0          	0          	0          	0          	0          
0          	0          	0          	141.36     	0          	0          	0          	0          	0          	0          
0          	0          	0          	141.42     	0          	0          	0          	0          	0          	0          
0          	0          	0          	141.48     	0          	0          	0          	0          	0          	0          
0          	0          	0          	141.54     	0          	0          	0          	0          	0          	0          
0          	0          	0          	141.6      	0          	0          	0          	0          	0          	0          
0          	0          	0          	141.66     	0          	0          	0          	0          	0          	0          
0          	0          	0          	141.72     	0          	0          	0          	0          	0          	0          
0          	0          	0          	141.78     	0          	0          	0          	0          	0          	0          
0          	0          	0          	141.84     	0          	0          	0          	0          	0          	0          
0          	0          	0          	141.9      	0          	0          	0          	0          	0          	0          
0          	0          	0          	141.96     	0          	0          	0          	0          	0          	0          
0          	0          	0          	142.02     	0          	0          	0          	0          	0          	0          
0          	0          	0          	142.08     	0          	0          	0          	0          	0          	0          
0          	0          	0          	142.14     	0          	0          	0          	0          	0          	0          
0          	0          	0          	142.2      	0          	0          	0          	0          	0          	0          
0          	0          	0          	142.26     	0          	0          	0          	0          	0          	0          
0          	0          	0          	142.32     	0          	0          	0          	0          	0          	0          
0          	0          	0          	142.38     	0          	0          	0          	0          	0          	0          
0          	0          	0          	142.44     	0          	0          	0          	0          	0          	0          
0          	0          	0          	142.5      	0          	0          	0          	0          	0          	0          
0          	0          	0          	142.56     	0          	0          	0          	0          	0          	0          
0          	0          	0          	142.62     	0          	0          	0          	0          	0          	0          
0          	0          	0          	142.68     	0          	0          	0          	0          	0          	0          
0          	0          	0          	142.74     	0          	0          	0          	0          	0          	0          
0          	0          	0          	142.8      	0          	0          	0          	0          	0          	0          
0          	0          	0          	142.86     	0          	0          	0          	0          	0          	0          
0          	0          	0          	142.92     	0          	0          	0          	0          	0          	0          
0          	0          	0          	142.98     	0          	0          	0          	0          	0          	0          
0          	0          	0          	143.04     	0          	0          	0          	0          	0          	0          
0          	0          	0          	143.1      	0          	0          	0          	0          	0          	0          
0          	0          	0          	143.16     	0          	0          	0          	0          	0          	0          
0          	0          	0          	143.22     	0          	0          	0          	0          	0          	0          
0          	0          	0          	143.28     	0          	0          	0          	0          	0          	0          
0          	0          	0          	143.34     	0          	0          	0          	0          	0          	0          
0          	0          	0          	143.4      	0          	0          	0          	0          	0          	0          
0          	0          	0          	143.46     	0          	0          	0          	0          	0          	0          
0          	0          	0          	143.52     	0          	0          	0          	0          	0          	0          
0          	0          	0          	143.58     	0          	0          	0          	0          	0          	0          
0          	0          	0          	143.64     	0          	0          	0          	0          	0          	0          
0          	0          	0          	143.7      	0          	0          	0          	0          	0          	0          
0          	0          	0          	143.76     	0          	0          	0          	0          	0          	0          
0          	0          	0          	143.82     	0          	0          	0          	0          	0          	0          
0          	0          	0          	143.88     	0          	0          	0          	0          	0          	0          
0          	0          	0          	143.94     	0          	0          	0          	0          	0          	0          
0          	0          	0          	144        	0          	0          	0          	0          	0          	0          
0          	0          	0          	144.06     	0          	0          	0          	0          	0          	0          
0          	0          	0          	144.12     	0          	0          	0          	0          	0          	0          
0          	0          	0          	144.18     	0          	0          	0          	0          	0          	0          
0          	0          	0          	144.24     	0          	0          	0          	0          	0          	0          
0          	0          	0          	144.3      	0          	0          	0          	0          	0          	0          
0          	0          	0          	144.36     	0          	0          	0          	0          	0          	0          
0          	0          	0          	144.42     	0          	0          	0          	0          	0          	0          
0          	0          	0          	144.48     	0          	0          	0          	0          	0          	0          
0          	0          	0          	144.54     	0          	0          	0          	0          	0          	0          
0          	0          	0          	144.6      	0          	0          	0          	0          	0          	0          
0          	0          	0          	144.66     	0          	0          	0          	0          	0          	0          
0          	0          	0          	144.72     	0          	0          	0          	0          	0          	0          
0          	0          	0          	144.78     	0          	0          	0          	0          	0          	0          
0          	0          	0          	144.84     	0          	0          	0          	0          	0          	0          
0          	0          	0          	144.9      	0          	0          	0          	0          	0          	0          
0          	0          	0          	144.96     	0          	0          	0          	0          	0          	0          
0          	0          	0          	145.02     	0          	0          	0          	0          	0          	0          
0          	0          	0          	145.08     	0          	0          	0          	0          	0          	0          
0          	0          	0          	145.14     	0          	0          	0          	0          	0          	0          
0          	0          	0          	145.2      	0          	0          	0          	0          	0          	0          
0          	0          	0          	145.26     	0          	0          	0          	0          	0          	0          
0          	0          	0          	145.32     	0          	0          	0          	0          	0          	0          
0          	0          	0          	145.38     	0          	0          	0          	0          	0          	0          
0          	0          	0          	145.44     	0          	0          	0          	0          	0          	0          
0          	0          	0          	145.5      	0          	0          	0          	0          	0          	0          
0          	0          	0          	145.56     	0          	0          	0          	0          	0          	0          
0          	0          	0          	145.62     	0          	0          	0          	0          	0          	0          
0          	0          	0          	145.68     	0          	0          	0          	0          	0          	0          
0          	0          	0          	145.74     	0          	0          	0          	0          	0          	0          
0          	0          	0          	145.8      	0          	0          	0          	0          	0          	0          
0          	0          	0          	145.86     	0          	0          	0          	0          	0          	0          
0          	0          	0          	145.92     	0          	0          	0          	0          	0          	0          
0          	0          	0          	145.98     	0          	0          	0          	0          	0          	0          
0          	0          	0          	146.04     	0          	0          	0          	0          	0          	0          
0          	0          	0          	146.1      	0          	0          	0          	0          	0          	0          
0          	0          	0          	146.16     	0          	0          	0          	0          	0          	0          
0          	0          	0          	146.22     	0          	0          	0          	0          	0          	0          
0          	0          	0          	146.28     	0          	0          	0          	0          	0          	0          
0          	0          	0          	146.34     	0          	0          	0          	0          	0          	0          
0          	0          	0          	146.4      	0          	0          	0          	0          	0          	0          
0          	0          	0          	146.46     	0          	0          	0          	0          	0          	0          
0          	0          	0          	146.52     	0          	0          	0          	0          	0          	0          
0          	0          	0          	146.58     	0          	0          	0          	0          	0          	0          
0          	0          	0          	146.64     	0          	0          	0          	0          	0          	0          
0          	0          	0          	146.7      	0          	0          	0          	0          	0          	0          
0          	0          	0          	146.76     	0          	0          	0          	0          	0          	0          
0          	0          	0          	146.82     	0          	0          	0          	0          	0          	0          
0          	0          	0          	146.88     	0          	0          	0          	0          	0          	0          
0          	0          	0          	146.94     	0          	0          	0          	0          	0          	0          
0          	0          	0          	147        	0          	0          	0          	0          	0          	0          
0          	0          	0          	147.06     	0          	0          	0          	0          	0          	0          
0          	0          	0          	147.12     	0          	0          	0          	0          	0          	0          
0          	0          	0          	147.18     	0          	0          	0          	0          	0          	0          
0          	0          	0          	147.24     	0          	0          	0          	0          	0          	0          
0          	0          	0          	147.3      	0          	0          	0          	0          	0          	0          
0          	0          	0          	147.36     	0          	0          	0          	0          	0          	0          
0          	0          	0          	147.42     	0          	0          	0          	0          	0          	0          
0          	0          	0          	147.48     	0          	0          	0          	0          	0          	0          
0          	0          	0          	147.54     	0          	0          	0          	0          	0          	0          
0          	0          	0          	147.6      	0          	0          	0          	0          	0          	0          
0          	0          	0          	147.66     	0          	0          	0          	0          	0          	0          
0          	0          	0          	147.72     	0          	0          	0          	0          	0          	0          
0          	0          	0          	147.78     	0          	0          	0          	0          	0          	0          
0          	0          	0          	147.84     	0          	0          	0          	0          	0          	0          
0          	0          	0          	147.9      	0          	0          	0          	0          	0          	0          
0          	0          	0          	147.96     	0          	0          	0          	0          	0          	0          
0          	0          	0          	148.02     	0          	0          	0          	0          	0          	0          
0          	0          	0          	148.08     	0          	0          	0          	0          	0          	0          
0          	0          	0          	148.14     	0          	0          	0          	0          	0          	0          
0          	0          	0          	148.2      	0          	0          	0          	0          	0          	0          
0          	0          	0          	148.26     	0          	0          	0          	0          	0          	0          
0          	0          	0          	148.32     	0          	0          	0          	0          	0          	0          
0          	0          	0          	148.38     	0          	0          	0          	0          	0          	0          
0          	0          	0          	148.44     	0          	0          	0          	0          	0          	0          
0          	0          	0          	148.5      	0          	0          	0          	0          	0          	0          
0          	0          	0          	148.56     	0          	0          	0          	0          	0          	0          
0          	0          	0          	148.62     	0          	0          	0          	0          	0          	0          
0          	0          	0          	148.68     	0          	0          	0          	0          	0          	0          
0          	0          	0          	148.74     	0          	0          	0          	0          	0          	0          
0          	0          	0          	148.8      	0          	0          	0          	0          	0          	0          
0          	0          	0          	148.86     	0          	0          	0          	0          	0          	0          
0          	0          	0          	148.92     	0          	0          	0          	0          	0          	0          
0          	0          	0          	148.98     	0          	0          	0          	0          	0          	0          
0          	0          	0          	149.04     	0          	0          	0          	0          	0          	0          
0          	0          	0          	149.1      	0          	0          	0          	0          	0          	0          
0          	0          	0          	149.16     	0          	0          	0          	0          	0          	0          
0          	0          	0          	149.22     	0          	0          	0          	0          	0          	0          
0          	0          	0          	149.28     	0          	0          	0          	0          	0          	0          
0          	0          	0          	149.34     	0          	0          	0          	0          	0          	0          
0          	0          	0          	149.4      	0          	0          	0          	0          	0          	0          
0          	0          	0          	149.46     	0          	0          	0          	0          	0          	0          
0          	0          	0          	149.52     	0          	0          	0          	0          	0          	0          
0          	0          	0          	149.58     	0          	0          	0          	0          	0          	0          
0          	0          	0          	149.64     	0          	0          	0          	0          	0          	0          
0          	0          	0          	149.7      	0          	0          	0          	0          	0          	0          
0          	0          	0          	149.76     	0          	0          	0          	0          	0          	0          
0          	0          	0          	149.82     	0          	0          	0          	0          	0          	0          
0          	0          	0          	149.88     	0          	0          	0          	0          	0          	0          
0          	0          	0          	149.94     	0          	0          	0          	0          	0          	0          
0          	0          	0          	150        	0          	0          	0          	0          	0          	0          
0          	0          	0          	150.06     	0          	0          	0          	0          	0          	0          
0          	0          	0          	150.12     	0          	0          	0          	0          	0          	0          
0          	0          	0          	150.18     	0          	0          	0          	0          	0          	0          
0          	0          	0          	150.24     	0          	0          	0          	0          	0          	0          
0          	0          	0          	150.3      	0          	0          	0          	0          	0          	0          
0          	0          	0          	150.36     	0          	0          	0          	0          	0          	0          
0          	0          	0          	150.42     	0          	0          	0          	0          	0          	0          
0          	0          	0          	150.48     	0          	0          	0          	0          	0          	0          
0          	0          	0          	150.54     	0          	0          	0          	0          	0          	0          
0          	0          	0          	150.6      	0          	0          	0          	0          	0          	0          
0          	0          	0          	150.66     	0          	0          	0          	0          	0          	0          
0          	0          	0          	150.72     	0          	0          	0          	0          	0          	0          
0          	0          	0          	150.78     	0          	0          	0          	0          	0          	0          
0          	0          	0          	150.84     	0          	0          	0          	0          	0          	0          
0          	0          	0          	150.9      	0          	0          	0          	0          	0          	0          
0          	0          	0          	150.96     	0          	0          	0          	0          	0          	0          
0          	0          	0          	151.02     	0          	0          	0          	0          	0          	0          
0          	0          	0          	151.08     	0          	0          	0          	0          	0          	0          
0          	0          	0          	151.14     	0          	0          	0          	0          	0          	0          
0          	0          	0          	151.2      	0          	0          	0          	0          	0          	0          
0          	0          	0          	151.26     	0          	0          	0          	0          	0          	0          
0          	0          	0          	151.32     	0          	0          	0          	0          	0          	0          
0          	0          	0          	151.38     	0          	0          	0          	0          	0          	0          
0          	0          	0          	151.44     	0          	0          	0          	0          	0          	0          
0          	0          	0          	151.5      	0          	0          	0          	0          	0          	0          
0          	0          	0          	151.56     	0          	0          	0          	0          	0          	0          
0          	0          	0          	151.62     	0          	0          	0          	0          	0          	0          
0          	0          	0          	151.68     	0          	0          	0          	0          	0          	0          
0          	0          	0          	151.74     	0          	0          	0          	0          	0          	0          
0          	0          	0          	151.8      	0          	0          	0          	0          	0          	0          
0          	0          	0          	151.86     	0          	0          	0          	0          	0          	0          
0          	0          	0          	151.92     	0          	0          	0          	0          	0          	0          
0          	0          	0          	151.98     	0          	0          	0          	0          	0          	0          
0          	0          	0          	152.04     	0          	0          	0          	0          	0          	0          
0          	0          	0          	152.1      	0          	0          	0          	0          	0          	0          
0          	0          	0          	152.16     	0          	0          	0          	0          	0          	0          
0          	0          	0          	152.22     	0          	0          	0          	0          	0          	0          
0          	0          	0          	152.28     	0          	0          	0          	0          	0          	0          
0          	0          	0          	152.34     	0          	0          	0          	0          	0          	0          
0          	0          	0          	152.4      	0          	0          	0          	0          	0          	0          
0          	0          	0          	152.46     	0          	0          	0          	0          	0          	0          
0          	0          	0          	152.52     	0          	0          	0          	0          	0          	0          
0          	0          	0          	152.58     	0          	0          	0          	0          	0          	0          
0          	0          	0          	152.64     	0          	0          	0          	0          	0          	0          
0          	0          	0          	152.7      	0          	0          	0          	0          	0          	0          
0          	0          	0          	152.76     	0          	0          	0          	0          	0          	0          
0          	0          	0          	152.82     	0          	0          	0          	0          	0          	0          
0          	0          	0          	152.88     	0          	0          	0          	0          	0          	0          
0          	0          	0          	152.94     	0          	0          	0          	0          	0          	0          
0          	0          	0          	153        	0          	0          	0          	0          	0          	0          
0          	0          	0          	153.06     	0          	0          	0          	0          	0          	0          
0          	0          	0          	153.12     	0          	0          	0          	0          	0          	0          
0          	0          	0          	153.18     	0          	0          	0          	0          	0          	0          
0          	0          	0          	153.24     	0          	0          	0          	0          	0          	0          
0          	0          	0          	153.3      	0          	0          	0          	0          	0          	0          
0          	0          	0          	153.36     	0          	0          	0          	0          	0          	0          
0          	0          	0          	153.42     	0          	0          	0          	0          	0          	0          
0          	0          	0          	153.48     	0          	0          	0          	0          	0          	0          
0          	0          	0          	153.54     	0          	0          	0          	0          	0          	0          
0          	0          	0          	153.6      	0          	0          	0          	0          	0          	0          
0          	0          	0          	153.66     	0          	0          	0          	0          	0          	0          
0          	0          	0          	153.72     	0          	0          	0          	0          	0          	0          
0          	0          	0          	153.78     	0          	0          	0          	0          	0          	0          
0          	0          	0          	153.84     	0          	0          	0          	0          	0          	0          
0          	0          	0          	153.9      	0          	0          	0          	0          	0          	0          
0          	0          	0          	153.96     	0          	0          	0          	0          	0          	0          
0          	0          	0          	154.02     	0          	0          	0          	0          	0          	0          
0          	0          	0          	154.08     	0          	0          	0          	0          	0          	0          
0          	0          	0          	154.14     	0          	0          	0          	0          	0          	0          
0          	0          	0          	154.2      	0          	0          	0          	0          	0          	0          
0          	0          	0          	154.26     	0          	0          	0          	0          	0          	0          
0          	0          	0          	154.32     	0          	0          	0          	0          	0          	0          
0          	0          	0          	154.38     	0          	0          	0          	0          	0          	0          
0          	0          	0          	154.44     	0          	0          	0          	0          	0          	0          
0          	0          	0          	154.5      	0          	0          	0          	0          	0          	0          
0          	0          	0          	154.56     	0          	0          	0          	0          	0          	0          
0          	0          	0          	154.62     	0          	0          	0          	0          	0          	0          
0          	0          	0          	154.68     	0          	0          	0          	0          	0          	0          
0          	0          	0          	154.74     	0          	0          	0          	0          	0          	0          
0          	0          	0          	154.8      	0          	0          	0          	0          	0          	0          
0          	0          	0          	154.86     	0          	0          	0          	0          	0          	0          
0          	0          	0          	154.92     	0          	0          	0          	0          	0          	0          
0          	0          	0          	154.98     	0          	0          	0          	0          	0          	0          
0          	0          	0          	155.04     	0          	0          	0          	0          	0          	0          
0          	0          	0          	155.1      	0          	0          	0          	0          	0          	0          
0          	0          	0          	155.16     	0          	0          	0          	0          	0          	0          
0          	0          	0          	155.22     	0          	0          	0          	0          	0          	0          
0          	0          	0          	155.28     	0          	0          	0          	0          	0          	0          
0          	0          	0          	155.34     	0          	0          	0          	0          	0          	0          
0          	0          	0          	155.4      	0          	0          	0          	0          	0          	0          
0          	0          	0          	155.46     	0          	0          	0          	0          	0          	0          
0          	0          	0          	155.52     	0          	0          	0          	0          	0          	0          
0          	0          	0          	155.58     	0          	0          	0          	0          	0          	0          
0          	0          	0          	155.64     	0          	0          	0          	0          	0          	0          
0          	0          	0          	155.7      	0          	0          	0          	0          	0          	0          
0          	0          	0          	155.76     	0          	0          	0          	0          	0          	0          
0          	0          	0          	155.82     	0          	0          	0          	0          	0          	0          
0          	0          	0          	155.88     	0          	0          	0          	0          	0          	0          
0          	0          	0          	155.94     	0          	0          	0          	0          	0          	0          
0          	0          	0          	156        	0          	0          	0          	0          	0          	0          
0          	0          	0          	156.06     	0          	0          	0          	0          	0          	0          
0          	0          	0          	156.12     	0          	0          	0          	0          	0          	0          
0          	0          	0          	156.18     	0          	0          	0          	0          	0          	0          
0          	0          	0          	156.24     	0          	0          	0          	0          	0          	0          
0          	0          	0          	156.3      	0          	0          	0          	0          	0          	0          
0          	0          	0          	156.36     	0          	0          	0          	0          	0          	0          
0          	0          	0          	156.42     	0          	0          	0          	0          	0          	0          
0          	0          	0          	156.48     	0          	0          	0          	0          	0          	0          
0          	0          	0          	156.54     	0          	0          	0          	0          	0          	0          
0          	0          	0          	156.6      	0          	0          	0          	0          	0          	0          
0          	0          	0          	156.66     	0          	0          	0          	0          	0          	0          
0          	0          	0          	156.72     	0          	0          	0          	0          	0          	0          
0          	0          	0          	156.78     	0          	0          	0          	0          	0          	0          
0          	0          	0          	156.84     	0          	0          	0          	0          	0          	0          
0          	0          	0          	156.9      	0          	0          	0          	0          	0          	0          
0          	0          	0          	156.96     	0          	0          	0          	0          	0          	0          
0          	0          	0          	157.02     	0          	0          	0          	0          	0          	0          
0          	0          	0          	157.08     	0          	0          	0          	0          	0          	0          
0          	0          	0          	157.14     	0          	0          	0          	0          	0          	0          
0          	0          	0          	157.2      	0          	0          	0          	0          	0          	0          
0          	0          	0          	157.26     	0          	0          	0          	0          	0          	0          
0          	0          	0          	157.32     	0          	0          	0          	0          	0          	0          
0          	0          	0          	157.38     	0          	0          	0          	0          	0          	0          
0          	0          	0          	157.44     	0          	0          	0          	0          	0          	0          
0          	0          	0          	157.5      	0          	0          	0          	0          	0          	0          
0          	0          	0          	157.56     	0          	0          	0          	0          	0          	0          
0          	0          	0          	157.62     	0          	0          	0          	0          	0          	0          
0          	0          	0          	157.68     	0          	0          	0          	0          	0          	0          
0          	0          	0          	157.74     	0          	0          	0          	0          	0          	0          
0          	0          	0          	157.8      	0          	0          	0          	0          	0          	0          
0          	0          	0          	157.86     	0          	0          	0          	0          	0          	0          
0          	0          	0          	157.92     	0          	0          	0          	0          	0          	0          
0          	0          	0          	157.98     	0          	0          	0          	0          	0          	0          
0          	0          	0          	158.04     	0          	0          	0          	0          	0          	0          
0          	0          	0          	158.1      	0          	0          	0          	0          	0          	0          
0          	0          	0          	158.16     	0          	0          	0          	0          	0          	0          
0          	0          	0          	158.22     	0          	0          	0          	0          	0          	0          
0          	0          	0          	158.28     	0          	0          	0          	0          	0          	0          
0          	0          	0          	158.34     	0          	0          	0          	0          	0          	0          
0          	0          	0          	158.4      	0          	0          	0          	0          	0          	0          
0          	0          	0          	158.46     	0          	0          	0          	0          	0          	0          
0          	0          	0          	158.52     	0          	0          	0          	0          	0          	0          
0          	0          	0          	158.58     	0          	0          	0          	0          	0          	0          
0          	0          	0          	158.64     	0          	0          	0          	0          	0          	0          
0          	0          	0          	158.7      	0          	0          	0          	0          	0          	0          
