T          	Er(t)      	Ephi(t)    	Ez(t)      	Hr(t)      	Hphi(t)    	Hz(t)      	Jr(t)      	Jphi(t)    	Jz(t)      
1.4592     	6.62061e-011	5.1122e-010	0          	0          	0          	4.71511e-010	nan        	nan        	0          	
1.4688     	6.76982e-011	5.18445e-010	0          	0          	0          	4.77899e-010	nan        	nan        	0          	
1.4784     	6.92105e-011	5.25687e-010	0          	0          	0          	4.84292e-010	nan        	nan        	0          	
1.488      	7.07431e-011	5.32944e-010	0          	0          	0          	4.9069e-010	nan        	nan        	0          	
1.4976     	7.22959e-011	5.40214e-010	0          	0          	0          	4.9709e-010	nan        	nan        	0          	
1.5072     	7.3869e-011	5.47498e-010	0          	0          	0          	5.03492e-010	nan        	nan        	0          	
1.5168     	7.54623e-011	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
1.5264     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
1.536      	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
1.5456     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
1.5552     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
1.5648     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
1.5744     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
1.584      	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
1.5936     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
1.6032     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
1.6128     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
1.6224     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
1.632      	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
1.6416     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
1.6512     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
1.6608     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
1.6704     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
1.68       	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
1.6896     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
1.6992     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
1.7088     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
1.7184     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
1.728      	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
1.7376     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
1.7472     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
1.7568     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
1.7664     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
1.776      	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
1.7856     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
1.7952     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
1.8048     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
1.8144     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
1.824      	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
1.8336     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
1.8432     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
1.8528     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
1.8624     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
1.872      	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
1.8816     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
1.8912     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
1.9008     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
1.9104     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
1.92       	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
1.9296     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
1.9392     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
1.9488     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
1.9584     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
1.968      	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
1.9776     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
1.9872     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
1.9968     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.0064     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.016      	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.0256     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.0352     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.0448     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.0544     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.064      	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.0736     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.0832     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.0928     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.1024     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.112      	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.1216     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.1312     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.1408     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.1504     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.16       	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.1696     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.1792     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.1888     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.1984     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.208      	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.2176     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.2272     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.2368     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.2464     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.256      	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.2656     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.2752     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.2848     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.2944     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.304      	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.3136     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.3232     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.3328     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.3424     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.352      	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.3616     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.3712     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.3808     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.3904     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.4        	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.4096     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.4192     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.4288     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.4384     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.448      	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.4576     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.4672     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.4768     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.4864     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.496      	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.5056     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.5152     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.5248     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.5344     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.544      	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.5536     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.5632     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.5728     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.5824     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.592      	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.6016     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.6112     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.6208     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.6304     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.64       	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.6496     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.6592     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.6688     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.6784     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.688      	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.6976     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.7072     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.7168     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.7264     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.736      	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.7456     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.7552     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.7648     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.7744     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.784      	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.7936     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.8032     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
2.8128     	nan        	nan        	0          	0          	0          	nan        	nan        	nan        	0          	
